ja-JP	en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
三輪高市麻呂	Miwa no Takechimaro	135.841228	34.539261	135.841228	34.539261	1966868	1971250
三輪高市麻呂	Miwa no Takechimaro	135.841228	34.539261	135.821028	34.473436	1971250	1971251
三輪高市麻呂	Miwa no Takechimaro	135.821028	34.473436	135.821028	34.473436	1971251	1971980
三輪高市麻呂	Miwa no Takechimaro	135.821028	34.473436	135.821028	34.473436	1971980	1971981
三輪高市麻呂	Miwa no Takechimaro	135.821028	34.473436	135.821028	34.473436	1971981	1974170
三輪高市麻呂	Miwa no Takechimaro	135.821028	34.473436	136.497353	34.884403	1974170	1974173
三輪高市麻呂	Miwa no Takechimaro	136.497353	34.884403	136.497353	34.884403	1974173	1977811
三輪高市麻呂	Miwa no Takechimaro	136.497353	34.884403	130.987556	33.998972	1977811	1977825
三輪高市麻呂	Miwa no Takechimaro	130.987556	33.998972	130.987556	33.998972	1977825	1978178
三輪高市麻呂	Miwa no Takechimaro	130.987556	33.998972	135.807222	34.501944	1978178	1978190
三輪高市麻呂	Miwa no Takechimaro	135.807222	34.501944	135.807222	34.501944	1978190	1979285
三輪高市麻呂	Miwa no Takechimaro	135.807222	34.501944	135.807222	34.501944	1979285	1979286
三輪高市麻呂	Miwa no Takechimaro	135.807222	34.501944	135.807222	34.501944	1979286	1979316
