start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
135.8049	34.6851	135.8049	34.6851	1976364	1983241
135.8049	34.6851	108.9333	34.2667	1983241	1983304
108.9333	34.2667	108.9333	34.2667	1983304	1986225
108.9333	34.2667	108.9333	34.2667	1986225	1986226
108.9333	34.2667	108.9333	34.2667	1986226	1988408
108.9333	34.2667	112.4536	34.6836	1988408	1988417
112.4536	34.6836	112.4536	34.6836	1988417	1989139
112.4536	34.6836	108.9333	34.2667	1989139	1989148
108.9333	34.2667	108.9333	34.2667	1989148	1989512
108.9333	34.2667	108.9333	34.2667	1989512	1989513
108.9333	34.2667	108.9333	34.2667	1989513	1996054
108.9333	34.2667	105.84117	21.0245	1996054	1996087
105.84117	21.0245	105.84117	21.0245	1996087	1999374
105.84117	21.0245	105.84117	21.0245	1999374	1999375
105.84117	21.0245	105.84117	21.0245	1999375	2001533
105.84117	21.0245	108.9333	34.2667	2001533	2001566
108.9333	34.2667	108.9333	34.2667	2001566	2002661
108.9333	34.2667	108.9333	34.2667	2002661	2002662
108.9333	34.2667	108.9333	34.2667	2002662	2002692
