ja-JP	en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
穂積老	Hozumi no Oyu	130.987556	33.998972	130.987556	33.998972	1978190	1980370
穂積老	Hozumi no Oyu	130.987556	33.998972	135.807222	34.501944	1980370	1980382
穂積老	Hozumi no Oyu	135.807222	34.501944	135.807222	34.501944	1980382	1980746
穂積老	Hozumi no Oyu	135.807222	34.501944	135.807222	34.501944	1980746	1980747
穂積老	Hozumi no Oyu	135.807222	34.501944	135.807222	34.501944	1980747	1981842
穂積老	Hozumi no Oyu	135.807222	34.501944	135.807222	34.501944	1981842	1981843
穂積老	Hozumi no Oyu	135.807222	34.501944	135.807222	34.501944	1981843	1983303
穂積老	Hozumi no Oyu	135.807222	34.501944	135.807222	34.501944	1983303	1983304
穂積老	Hozumi no Oyu	135.807222	34.501944	135.807222	34.501944	1983304	1983668
穂積老	Hozumi no Oyu	135.807222	34.501944	135.807222	34.501944	1983668	1983669
穂積老	Hozumi no Oyu	135.807222	34.501944	135.807222	34.501944	1983669	1985119
穂積老	Hozumi no Oyu	135.807222	34.501944	138.368667	37.967056	1985119	1985130
穂積老	Hozumi no Oyu	138.368667	37.967056	138.368667	37.967056	1985130	1991693
穂積老	Hozumi no Oyu	138.368667	37.967056	135.807222	34.501944	1991693	1991704
穂積老	Hozumi no Oyu	135.807222	34.501944	135.807222	34.501944	1991704	1993163
穂積老	Hozumi no Oyu	135.807222	34.501944	135.862778	34.765556	1993163	1993165
穂積老	Hozumi no Oyu	135.862778	34.765556	135.862778	34.765556	1993165	1993894
穂積老	Hozumi no Oyu	135.862778	34.765556	135.807222	34.501944	1993894	1993896
穂積老	Hozumi no Oyu	135.807222	34.501944	135.807222	34.501944	1993896	1993926
