start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
135.618733	34.602436	135.618733	34.602436	1977095	1988051
135.618733	34.602436	135.672993	34.419444	1988051	1988052
135.672993	34.419444	135.672993	34.419444	1988052	1994624
135.672993	34.419444	135.839722	34.689167	1994624	1994626
135.839722	34.689167	135.839722	34.689167	1994626	1994991
135.839722	34.689167	135.805	34.684444	1994991	1994992
135.805	34.684444	135.805	34.684444	1994992	1996086
135.805	34.684444	135.805	34.684444	1996086	1996087
135.805	34.684444	135.805	34.684444	1996087	1999374
135.805	34.684444	135.805	34.684444	1999374	1999375
135.805	34.684444	135.805	34.684444	1999375	2002284
135.805	34.684444	131.374722	33.526111	2002284	2002296
131.374722	33.526111	131.374722	33.526111	2002296	2002650
131.374722	33.526111	135.805	34.684444	2002650	2002662
135.805	34.684444	135.805	34.684444	2002662	2003546
135.805	34.684444	139.842056	36.387194	2003546	2003557
139.842056	36.387194	139.842056	36.387194	2003557	2003587
