ja-JP	en-US	start_longitude	start_latitude	end_longitude	end_latitude	first_julian_day	last_julian_day
弓削浄人	Yuge no Kiyohito	135.807222	34.501944	135.807222	34.501944	2000470	2000835
弓削浄人	Yuge no Kiyohito	135.807222	34.501944	135.807222	34.501944	2000835	2000836
弓削浄人	Yuge no Kiyohito	135.807222	34.501944	135.807222	34.501944	2000836	2001200
弓削浄人	Yuge no Kiyohito	135.807222	34.501944	135.807222	34.501944	2001200	2001201
弓削浄人	Yuge no Kiyohito	135.807222	34.501944	135.807222	34.501944	2001201	2001565
弓削浄人	Yuge no Kiyohito	135.807222	34.501944	135.807222	34.501944	2001565	2001566
弓削浄人	Yuge no Kiyohito	135.807222	34.501944	135.807222	34.501944	2001566	2001917
弓削浄人	Yuge no Kiyohito	135.807222	34.501944	130.515144	33.514542	2001917	2001931
弓削浄人	Yuge no Kiyohito	130.515144	33.514542	130.515144	33.514542	2001931	2002295
弓削浄人	Yuge no Kiyohito	130.515144	33.514542	130.515144	33.514542	2002295	2002296
弓削浄人	Yuge no Kiyohito	130.515144	33.514542	130.515144	33.514542	2002296	2002648
弓削浄人	Yuge no Kiyohito	130.515144	33.514542	135.807222	34.501944	2002648	2002662
弓削浄人	Yuge no Kiyohito	135.807222	34.501944	135.807222	34.501944	2002662	2002747
弓削浄人	Yuge no Kiyohito	135.807222	34.501944	133.648686	33.599883	2002747	2002753
弓削浄人	Yuge no Kiyohito	133.648686	33.599883	133.648686	33.599883	2002753	2006673
弓削浄人	Yuge no Kiyohito	133.648686	33.599883	135.60083	34.62692	2006673	2006679
弓削浄人	Yuge no Kiyohito	135.60083	34.62692	135.60083	34.62692	2006679	2006709
